Country,year,pop,region,life_exp,fertility
Turks and Caicos Islands,2013,40159.0,America,,
Tuvalu,1964,6687.0,East Asia & Pacific,,
Tuvalu,1965,6819.0,East Asia & Pacific,,
Tuvalu,1966,6935.0,East Asia & Pacific,,
Tuvalu,1967,7037.0,East Asia & Pacific,,
Tuvalu,1968,7128.0,East Asia & Pacific,,
Tuvalu,1969,7213.0,East Asia & Pacific,,
Tuvalu,1970,7296.0,East Asia & Pacific,,
Tuvalu,1971,7379.0,East Asia & Pacific,,
Tuvalu,1972,7459.0,East Asia & Pacific,,
Tuvalu,1973,7538.0,East Asia & Pacific,,
Tuvalu,1974,7613.0,East Asia & Pacific,,
Tuvalu,1975,7685.0,East Asia & Pacific,,
Tuvalu,1976,7752.0,East Asia & Pacific,,
Tuvalu,1977,7816.0,East Asia & Pacific,,
Tuvalu,1978,7883.0,East Asia & Pacific,,
Tuvalu,1979,7959.0,East Asia & Pacific,,
Tuvalu,1980,8051.0,East Asia & Pacific,,
Tuvalu,1981,8160.0,East Asia & Pacific,,
Tuvalu,1982,8284.0,East Asia & Pacific,,
Tuvalu,1983,8413.0,East Asia & Pacific,,
Tuvalu,1984,8537.0,East Asia & Pacific,,
Tuvalu,1985,8648.0,East Asia & Pacific,,
Tuvalu,1986,8741.0,East Asia & Pacific,,
Tuvalu,1987,8821.0,East Asia & Pacific,,
Tuvalu,1988,8889.0,East Asia & Pacific,,
Tuvalu,1989,8949.0,East Asia & Pacific,,
Tuvalu,1990,9004.0,East Asia & Pacific,,
Tuvalu,1991,9056.0,East Asia & Pacific,,
Tuvalu,1992,9103.0,East Asia & Pacific,,
Tuvalu,1993,9148.0,East Asia & Pacific,,
Tuvalu,1994,9188.0,East Asia & Pacific,,
Tuvalu,1995,9227.0,East Asia & Pacific,,
Tuvalu,1996,9264.0,East Asia & Pacific,,
Tuvalu,1997,9298.0,East Asia & Pacific,,
Tuvalu,1998,9334.0,East Asia & Pacific,,
Tuvalu,1999,9374.0,East Asia & Pacific,,
Tuvalu,2000,9419.0,East Asia & Pacific,,
Tuvalu,2001,9471.0,East Asia & Pacific,,
Tuvalu,2002,9530.0,East Asia & Pacific,,
Tuvalu,2003,9590.0,East Asia & Pacific,,
Tuvalu,2004,9646.0,East Asia & Pacific,,
Tuvalu,2005,9694.0,East Asia & Pacific,,
Tuvalu,2006,9732.0,East Asia & Pacific,,
Tuvalu,2007,9762.0,East Asia & Pacific,,
Tuvalu,2008,9786.0,East Asia & Pacific,,
Tuvalu,2009,9806.0,East Asia & Pacific,,
Tuvalu,2010,9827.0,East Asia & Pacific,,
Tuvalu,2011,9847.0,East Asia & Pacific,,
Tuvalu,2012,9867.0,East Asia & Pacific,,
Tuvalu,2013,9888.0,East Asia & Pacific,,
Uganda,1964,7746988.0,Sub-Saharan Africa,46.332,7.077999999999999
Uganda,1965,8014352.0,Sub-Saharan Africa,46.891000000000005,7.093999999999999
Uganda,1966,8290837.0,Sub-Saharan Africa,47.406000000000006,7.106
Uganda,1967,8576166.0,Sub-Saharan Africa,47.864,7.1129999999999995
Uganda,1968,8866641.0,Sub-Saharan Africa,48.256,7.117000000000001
Uganda,1969,9157569.0,Sub-Saharan Africa,48.577,7.117999999999999
Uganda,1970,9445932.0,Sub-Saharan Africa,48.825,7.115
Uganda,1971,9730174.0,Sub-Saharan Africa,49.005,7.111000000000001
Uganda,1972,10012125.0,Sub-Saharan Africa,49.131,7.107
Uganda,1973,10296444.0,Sub-Saharan Africa,49.218,7.103
Uganda,1974,10589763.0,Sub-Saharan Africa,49.277,7.1
Uganda,1975,10897136.0,Sub-Saharan Africa,49.318999999999996,7.099
Uganda,1976,11221247.0,Sub-Saharan Africa,49.354,7.099
Uganda,1977,11561734.0,Sub-Saharan Africa,49.385,7.099
Uganda,1978,11917048.0,Sub-Saharan Africa,49.412,7.099
Uganda,1979,12284315.0,Sub-Saharan Africa,49.437,7.1
Uganda,1980,12662131.0,Sub-Saharan Africa,49.456,7.1
Uganda,1981,13049012.0,Sub-Saharan Africa,49.468,7.101
Uganda,1982,13447769.0,Sub-Saharan Africa,49.461000000000006,7.101
Uganda,1983,13866291.0,Sub-Saharan Africa,49.425,7.102
Uganda,1984,14315090.0,Sub-Saharan Africa,49.352,7.103
Uganda,1985,14801113.0,Sub-Saharan Africa,49.222,7.103
Uganda,1986,15327718.0,Sub-Saharan Africa,49.013000000000005,7.103
Uganda,1987,15891143.0,Sub-Saharan Africa,48.723,7.102
Uganda,1988,16482365.0,Sub-Saharan Africa,48.364,7.1
Uganda,1989,17088426.0,Sub-Saharan Africa,47.953,7.097
Uganda,1990,17699717.0,Sub-Saharan Africa,47.513999999999996,7.091
Uganda,1991,18314701.0,Sub-Saharan Africa,47.068999999999996,7.082000000000001
Uganda,1992,18935726.0,Sub-Saharan Africa,46.655,7.071000000000001
Uganda,1993,19561967.0,Sub-Saharan Africa,46.312,7.057
Uganda,1994,20193432.0,Sub-Saharan Africa,46.074,7.039
Uganda,1995,20831075.0,Sub-Saharan Africa,45.983000000000004,7.018
Uganda,1996,21473592.0,Sub-Saharan Africa,46.071000000000005,6.994
Uganda,1997,22123185.0,Sub-Saharan Africa,46.34,6.9670000000000005
Uganda,1998,22788843.0,Sub-Saharan Africa,46.78,6.937
Uganda,1999,23482533.0,Sub-Saharan Africa,47.381,6.903
Uganda,2000,24213120.0,Sub-Saharan Africa,48.126000000000005,6.865
Uganda,2001,24984181.0,Sub-Saharan Africa,48.988,6.822
Uganda,2002,25794397.0,Sub-Saharan Africa,49.928000000000004,6.772
Uganda,2003,26641627.0,Sub-Saharan Africa,50.906000000000006,6.716
Uganda,2004,27521632.0,Sub-Saharan Africa,51.888999999999996,6.653
Uganda,2005,28431204.0,Sub-Saharan Africa,52.86,6.582999999999999
Uganda,2006,29370251.0,Sub-Saharan Africa,53.809,6.507000000000001
Uganda,2007,30339895.0,Sub-Saharan Africa,54.74,6.425
Uganda,2008,31339392.0,Sub-Saharan Africa,55.647,6.337999999999999
Uganda,2009,32367909.0,Sub-Saharan Africa,56.513999999999996,6.247999999999999
Uganda,2010,33424683.0,Sub-Saharan Africa,57.318999999999996,6.155
Uganda,2011,34509205.0,Sub-Saharan Africa,58.038000000000004,6.06
Uganda,2012,35620977.0,Sub-Saharan Africa,58.668,5.9639999999999995
Uganda,2013,36759274.0,Sub-Saharan Africa,59.208999999999996,5.867000000000001
Ukraine,1964,44868657.0,Europe & Central Asia,72.19,2.07
Ukraine,1965,45340503.0,Europe & Central Asia,71.63,2.032
Ukraine,1966,45779461.0,Europe & Central Asia,71.9,2.015
Ukraine,1967,46187918.0,Europe & Central Asia,71.5,2.0140000000000002
Ukraine,1968,46573376.0,Europe & Central Asia,71.59,2.021
Ukraine,1969,46947038.0,Europe & Central Asia,70.97,2.0340000000000003
Ukraine,1970,47316501.0,Europe & Central Asia,70.87,2.0469999999999997
Ukraine,1971,47685533.0,Europe & Central Asia,71.1,2.056
Ukraine,1972,48050256.0,Europe & Central Asia,70.86,2.059
Ukraine,1973,48401549.0,Europe & Central Asia,71.05,2.056
Ukraine,1974,48726373.0,Europe & Central Asia,70.94,2.046
Ukraine,1975,49015998.0,Europe & Central Asia,70.28,2.031
Ukraine,1976,49266997.0,Europe & Central Asia,70.34,2.0140000000000002
Ukraine,1977,49484239.0,Europe & Central Asia,70.02,1.999
Ukraine,1978,49677426.0,Europe & Central Asia,69.98,1.9880000000000002
Ukraine,1979,49860466.0,Europe & Central Asia,69.72,1.982
Ukraine,1980,50043550.0,Europe & Central Asia,69.7,1.984
Ukraine,1981,50227328.0,Europe & Central Asia,69.74,1.993
Ukraine,1982,50408687.0,Europe & Central Asia,69.9,2.008
Ukraine,1983,50589152.0,Europe & Central Asia,69.88,2.026
Ukraine,1984,50769702.0,Europe & Central Asia,69.57,2.041
Ukraine,1985,50949364.0,Europe & Central Asia,69.88,2.05
Ukraine,1986,51128208.0,Europe & Central Asia,71.24,2.048
Ukraine,1987,51301215.0,Europe & Central Asia,71.04,2.029
Ukraine,1988,51455595.0,Europe & Central Asia,70.93,1.994
Ukraine,1989,51574638.0,Europe & Central Asia,70.88,1.942
Ukraine,1990,51644914.0,Europe & Central Asia,70.46,1.8719999999999999
Ukraine,1991,51666114.0,Europe & Central Asia,69.64,1.788
Ukraine,1992,51637719.0,Europe & Central Asia,69.0,1.694
Ukraine,1993,51546666.0,Europe & Central Asia,68.31,1.597
Ukraine,1994,51377434.0,Europe & Central Asia,67.7,1.501
Ukraine,1995,51121722.0,Europe & Central Asia,66.79,1.41
Ukraine,1996,50773323.0,Europe & Central Asia,67.11,1.33
Ukraine,1997,50342838.0,Europe & Central Asia,67.69,1.261
Ukraine,1998,49860125.0,Europe & Central Asia,68.57,1.204
Ukraine,1999,49366106.0,Europe & Central Asia,68.15,1.163
Ukraine,2000,48891792.0,Europe & Central Asia,67.79,1.139
Ukraine,2001,48448267.0,Europe & Central Asia,67.93,1.135
Ukraine,2002,48032368.0,Europe & Central Asia,67.81,1.149
Ukraine,2003,47643278.0,Europe & Central Asia,67.87,1.176
Ukraine,2004,47275250.0,Europe & Central Asia,67.73,1.214
Ukraine,2005,46923927.0,Europe & Central Asia,67.31,1.258
Ukraine,2006,46591797.0,Europe & Central Asia,67.96,1.304
Ukraine,2007,46282158.0,Europe & Central Asia,68.17,1.347
Ukraine,2008,45991584.0,Europe & Central Asia,68.306,1.3840000000000001
Ukraine,2009,45715010.0,Europe & Central Asia,68.07600000000001,1.4140000000000001
Ukraine,2010,45448329.0,Europe & Central Asia,68.188,1.435
Ukraine,2011,45190180.0,Europe & Central Asia,68.301,1.45
Ukraine,2012,44940268.0,Europe & Central Asia,68.414,1.46
Ukraine,2013,44696741.0,Europe & Central Asia,68.525,1.47
United Arab Emirates,1964,134478.0,Middle East & North Africa,56.328,6.861000000000001
United Arab Emirates,1965,146387.0,Middle East & North Africa,57.31399999999999,6.841
United Arab Emirates,1966,156934.0,Middle East & North Africa,58.266000000000005,6.816
United Arab Emirates,1967,167420.0,Middle East & North Africa,59.176,6.7829999999999995
United Arab Emirates,1968,180858.0,Middle East & North Africa,60.038000000000004,6.7379999999999995
United Arab Emirates,1969,201308.0,Middle East & North Africa,60.85,6.678999999999999
United Arab Emirates,1970,231754.0,Middle East & North Africa,61.614,6.605
United Arab Emirates,1971,272529.0,Middle East & North Africa,62.333,6.5120000000000005
United Arab Emirates,1972,322868.0,Middle East & North Africa,63.018,6.402
United Arab Emirates,1973,383152.0,Middle East & North Africa,63.675,6.279
United Arab Emirates,1974,453530.0,Middle East & North Africa,64.307,6.146
United Arab Emirates,1975,533554.0,Middle East & North Africa,64.917,6.0089999999999995
United Arab Emirates,1976,624390.0,Middle East & North Africa,65.506,5.872999999999999
United Arab Emirates,1977,724684.0,Middle East & North Africa,66.069,5.744
United Arab Emirates,1978,828378.0,Middle East & North Africa,66.608,5.624
United Arab Emirates,1979,927412.0,Middle East & North Africa,67.123,5.517
United Arab Emirates,1980,1016228.0,Middle East & North Africa,67.615,5.422999999999999
United Arab Emirates,1981,1092153.0,Middle East & North Africa,68.086,5.343999999999999
United Arab Emirates,1982,1157336.0,Middle East & North Africa,68.53699999999999,5.274
United Arab Emirates,1983,1217021.0,Middle East & North Africa,68.969,5.209
United Arab Emirates,1984,1279010.0,Middle East & North Africa,69.383,5.141
United Arab Emirates,1985,1349000.0,Middle East & North Africa,69.78,5.065
United Arab Emirates,1986,1428788.0,Middle East & North Africa,70.157,4.973
United Arab Emirates,1987,1516782.0,Middle East & North Africa,70.515,4.86
United Arab Emirates,1988,1611257.0,Middle East & North Africa,70.854,4.724
United Arab Emirates,1989,1709232.0,Middle East & North Africa,71.17699999999999,4.566
United Arab Emirates,1990,1808642.0,Middle East & North Africa,71.485,4.388
United Arab Emirates,1991,1909812.0,Middle East & North Africa,71.781,4.1930000000000005
United Arab Emirates,1992,2014095.0,Middle East & North Africa,72.068,3.989
United Arab Emirates,1993,2121704.0,Middle East & North Africa,72.347,3.784
United Arab Emirates,1994,2232980.0,Middle East & North Africa,72.62,3.583
United Arab Emirates,1995,2348539.0,Middle East & North Africa,72.89,3.3930000000000002
United Arab Emirates,1996,2473983.0,Middle East & North Africa,73.155,3.215
United Arab Emirates,1997,2611610.0,Middle East & North Africa,73.415,3.052
United Arab Emirates,1998,2755497.0,Middle East & North Africa,73.669,2.9019999999999997
United Arab Emirates,1999,2897038.0,Middle East & North Africa,73.918,2.766
United Arab Emirates,2000,3033491.0,Middle East & North Africa,74.163,2.6439999999999997
United Arab Emirates,2001,3149440.0,Middle East & North Africa,74.405,2.532
United Arab Emirates,2002,3254691.0,Middle East & North Africa,74.643,2.428
United Arab Emirates,2003,3400959.0,Middle East & North Africa,74.877,2.329
United Arab Emirates,2004,3658042.0,Middle East & North Africa,75.108,2.2359999999999998
United Arab Emirates,2005,4069349.0,Middle East & North Africa,75.332,2.149
United Arab Emirates,2006,4662728.0,Middle East & North Africa,75.54899999999999,2.0709999999999997
United Arab Emirates,2007,5405541.0,Middle East & North Africa,75.757,2.004
United Arab Emirates,2008,6206623.0,Middle East & North Africa,75.955,1.9480000000000002
United Arab Emirates,2009,6938815.0,Middle East & North Africa,76.14399999999999,1.903
United Arab Emirates,2010,7511690.0,Middle East & North Africa,76.325,1.868
United Arab Emirates,2011,7890924.0,Middle East & North Africa,76.5,1.841
United Arab Emirates,2012,8105873.0,Middle East & North Africa,76.671,1.82
United Arab Emirates,2013,8207940.0,Middle East & North Africa,76.84100000000001,1.801
United Kingdom,1964,54006245.0,Europe & Central Asia,71.62,2.7910000000000004
United Kingdom,1965,54349899.0,Europe & Central Asia,71.61,2.7569999999999997
United Kingdom,1966,54666008.0,Europe & Central Asia,71.53,2.696
United Kingdom,1967,54954044.0,Europe & Central Asia,72.16,2.613
United Kingdom,1968,55212835.0,Europe & Central Asia,71.79,2.515
United Kingdom,1969,55443064.0,Europe & Central Asia,71.75,2.407
United Kingdom,1970,55645390.0,Europe & Central Asia,72.0,2.294
United Kingdom,1971,55819499.0,Europe & Central Asia,72.32,2.182
United Kingdom,1972,55964697.0,Europe & Central Asia,72.1,2.074
United Kingdom,1973,56081455.0,Europe & Central Asia,72.31,1.976
United Kingdom,1974,56170690.0,Europe & Central Asia,72.51,1.892
United Kingdom,1975,56234250.0,Europe & Central Asia,72.78,1.825
United Kingdom,1976,56273041.0,Europe & Central Asia,72.76,1.776
United Kingdom,1977,56290629.0,Europe & Central Asia,73.25,1.744
United Kingdom,1978,56295032.0,Europe & Central Asia,73.18,1.7269999999999999
United Kingdom,1979,56296406.0,Europe & Central Asia,73.29,1.7209999999999999
United Kingdom,1980,56303011.0,Europe & Central Asia,73.72,1.726
United Kingdom,1981,56317534.0,Europe & Central Asia,74.06,1.739
United Kingdom,1982,56341308.0,Europe & Central Asia,74.19,1.757
United Kingdom,1983,56379327.0,Europe & Central Asia,74.44,1.777
United Kingdom,1984,56436762.0,Europe & Central Asia,74.83,1.796
United Kingdom,1985,56516908.0,Europe & Central Asia,74.68,1.8119999999999998
United Kingdom,1986,56622956.0,Europe & Central Asia,74.95,1.8219999999999998
United Kingdom,1987,56753658.0,Europe & Central Asia,75.3,1.827
United Kingdom,1988,56902081.0,Europe & Central Asia,75.41,1.827
United Kingdom,1989,57058173.0,Europe & Central Asia,75.55,1.8219999999999998
United Kingdom,1990,57214474.0,Europe & Central Asia,75.89,1.8130000000000002
United Kingdom,1991,57369629.0,Europe & Central Asia,76.06,1.801
United Kingdom,1992,57525459.0,Europe & Central Asia,76.46,1.7890000000000001
United Kingdom,1993,57681639.0,Europe & Central Asia,76.32,1.777
United Kingdom,1994,57838596.0,Europe & Central Asia,76.88,1.766
United Kingdom,1995,57997210.0,Europe & Central Asia,76.78,1.756
United Kingdom,1996,58156871.0,Europe & Central Asia,77.05,1.743
United Kingdom,1997,58318771.0,Europe & Central Asia,77.31,1.7280000000000002
United Kingdom,1998,58488026.0,Europe & Central Asia,77.45,1.71
United Kingdom,1999,58671413.0,Europe & Central Asia,77.56,1.6909999999999998
United Kingdom,2000,58874117.0,Europe & Central Asia,78.04,1.675
United Kingdom,2001,59097129.0,Europe & Central Asia,78.31,1.669
United Kingdom,2002,59339971.0,Europe & Central Asia,78.43,1.6740000000000002
United Kingdom,2003,59604347.0,Europe & Central Asia,78.52,1.693
United Kingdom,2004,59891788.0,Europe & Central Asia,79.1,1.723
United Kingdom,2005,60202727.0,Europe & Central Asia,79.3,1.7619999999999998
United Kingdom,2006,60538143.0,Europe & Central Asia,79.53,1.8030000000000002
United Kingdom,2007,60896101.0,Europe & Central Asia,79.344,1.841
United Kingdom,2008,61270318.0,Europe & Central Asia,79.499,1.871
United Kingdom,2009,61652315.0,Europe & Central Asia,79.913,1.89
United Kingdom,2010,62035570.0,Europe & Central Asia,80.085,1.899
United Kingdom,2011,62417431.0,Europe & Central Asia,80.244,1.9
United Kingdom,2012,62798099.0,Europe & Central Asia,80.396,1.896
United Kingdom,2013,63177406.0,Europe & Central Asia,80.547,1.892
United States,1964,197094531.0,America,70.33,3.222
United States,1965,199452508.0,America,70.41,2.926
United States,1966,201657141.0,America,70.43,2.714
United States,1967,203717833.0,America,70.76,2.5639999999999996
United States,1968,205672498.0,America,70.42,2.467
United States,1969,207573866.0,America,70.66,2.457
United States,1970,209463865.0,America,70.92,2.461
United States,1971,211355529.0,America,71.24,2.2680000000000002
United States,1972,213250350.0,America,71.34,2.008
United States,1973,215164616.0,America,71.54,1.871
United States,1974,217113584.0,America,72.08,1.827
United States,1975,219108358.0,America,72.68,1.7690000000000001
United States,1976,221161377.0,America,72.99,1.739
United States,1977,223274855.0,America,73.38,1.7830000000000001
United States,1978,225436004.0,America,73.58,1.7469999999999999
United States,1979,227624232.0,America,74.03,1.795
United States,1980,229825004.0,America,73.93,1.821
United States,1981,232035086.0,America,74.36,1.805
United States,1982,234261242.0,America,74.65,1.814
United States,1983,236510688.0,America,74.71,1.7830000000000001
United States,1984,238794274.0,America,74.81,1.7919999999999998
United States,1985,241119752.0,America,74.79,1.835
United States,1986,243495805.0,America,74.87,1.835
United States,1987,245920994.0,America,75.01,1.865
United States,1988,248381577.0,America,75.02,1.922
United States,1989,250857751.0,America,75.1,1.999
United States,1990,253339097.0,America,75.4,2.069
United States,1991,255807342.0,America,75.5,2.0580000000000003
United States,1992,258275919.0,America,75.8,2.043
United States,1993,260803255.0,America,75.5,2.019
United States,1994,263468980.0,America,75.7,2.003
United States,1995,266323717.0,America,75.8,1.982
United States,1996,269393632.0,America,76.1,1.98
United States,1997,272643340.0,America,76.5,1.974
United States,1998,275986072.0,America,76.7,2.003
United States,1999,279300030.0,America,76.7,2.009
United States,2000,282496310.0,America,76.8,2.0540000000000003
United States,2001,285544778.0,America,76.9,2.031
United States,2002,288467308.0,America,76.9,2.024
United States,2003,291290823.0,America,77.1,2.053
United States,2004,294063120.0,America,77.5,2.0580000000000003
United States,2005,296820296.0,America,77.4,2.061
United States,2006,299564470.0,America,77.7,2.112
United States,2007,302284564.0,America,77.9,2.122
United States,2008,304989064.0,America,77.8,2.074
United States,2009,307686729.0,America,78.352,2.002
United States,2010,310383948.0,America,78.507,1.9280000000000002
United States,2011,313085380.0,America,78.654,1.89704
United States,2012,315791284.0,America,78.797,1.89704
United States,2013,318497630.0,America,78.941,1.976
Uruguay,1964,2664775.0,America,68.455,2.858
Uruguay,1965,2693906.0,America,68.52199999999999,2.841
Uruguay,1966,2722232.0,America,68.555,2.8310000000000004
Uruguay,1967,2749441.0,America,68.568,2.8310000000000004
Uruguay,1968,2774109.0,America,68.57600000000001,2.844
Uruguay,1969,2794374.0,America,68.59,2.8689999999999998
Uruguay,1970,2809117.0,America,68.617,2.9019999999999997
Uruguay,1971,2817577.0,America,68.665,2.938
Uruguay,1972,2820734.0,America,68.733,2.969
Uruguay,1973,2821367.0,America,68.824,2.988
Uruguay,1974,2823326.0,America,68.941,2.9930000000000003
Uruguay,1975,2829391.0,America,69.08800000000001,2.9810000000000003
Uruguay,1976,2840601.0,America,69.27,2.951
Uruguay,1977,2856206.0,America,69.483,2.905
Uruguay,1978,2874998.0,America,69.722,2.8489999999999998
Uruguay,1979,2894983.0,America,69.982,2.787
Uruguay,1980,2914683.0,America,70.255,2.7239999999999998
Uruguay,1981,2933904.0,America,70.535,2.665
Uruguay,1982,2953118.0,America,70.814,2.614
Uruguay,1983,2972284.0,America,71.085,2.574
Uruguay,1984,2991478.0,America,71.343,2.546
Uruguay,1985,3010766.0,America,71.583,2.53
Uruguay,1986,3029948.0,America,71.804,2.523
Uruguay,1987,3048955.0,America,72.009,2.523
Uruguay,1988,3068166.0,America,72.202,2.524
Uruguay,1989,3088110.0,America,72.387,2.523
Uruguay,1990,3109122.0,America,72.57,2.5180000000000002
Uruguay,1991,3131140.0,America,72.758,2.506
Uruguay,1992,3153857.0,America,72.954,2.487
Uruguay,1993,3177035.0,America,73.16199999999999,2.463
Uruguay,1994,3200342.0,America,73.383,2.432
Uruguay,1995,3223401.0,America,73.61399999999999,2.398
Uruguay,1996,3246484.0,America,73.852,2.362
Uruguay,1997,3269301.0,America,74.09,2.327
Uruguay,1998,3290261.0,America,74.325,2.295
Uruguay,1999,3307290.0,America,74.553,2.267
Uruguay,2000,3319066.0,America,74.777,2.2430000000000003
Uruguay,2001,3324810.0,America,74.997,2.2230000000000003
Uruguay,2002,3325379.0,America,75.21600000000001,2.205
Uruguay,2003,3323124.0,America,75.436,2.188
Uruguay,2004,3321367.0,America,75.656,2.171
Uruguay,2005,3322529.0,America,75.87100000000001,2.155
Uruguay,2006,3327451.0,America,76.079,2.138
Uruguay,2007,3335528.0,America,76.275,2.122
Uruguay,2008,3345967.0,America,76.458,2.1069999999999998
Uruguay,2009,3357391.0,America,76.628,2.093
Uruguay,2010,3368786.0,America,76.78699999999999,2.08
Uruguay,2011,3380008.0,America,76.938,2.068
Uruguay,2012,3391428.0,America,77.084,2.056
Uruguay,2013,3403117.0,America,77.23,2.046
Uzbekistan,1964,9888629.0,Europe & Central Asia,60.681999999999995,6.777
Uzbekistan,1965,10233502.0,Europe & Central Asia,61.104,6.747999999999999
Uzbekistan,1966,10574321.0,Europe & Central Asia,61.515,6.707000000000001
Uzbekistan,1967,10912708.0,Europe & Central Asia,61.91,6.66
Uzbekistan,1968,11253870.0,Europe & Central Asia,62.286,6.608
Uzbekistan,1969,11605561.0,Europe & Central Asia,62.638999999999996,6.5520000000000005
Uzbekistan,1970,11972994.0,Europe & Central Asia,62.964,6.492000000000001
Uzbekistan,1971,12358535.0,Europe & Central Asia,63.256,6.422000000000001
Uzbekistan,1972,12759275.0,Europe & Central Asia,63.519,6.337999999999999
Uzbekistan,1973,13168838.0,Europe & Central Asia,63.757,6.237
Uzbekistan,1974,13578159.0,Europe & Central Asia,63.977,6.119
Uzbekistan,1975,13980997.0,Europe & Central Asia,64.191,5.983
Uzbekistan,1976,14374729.0,Europe & Central Asia,64.41,5.829
Uzbekistan,1977,14762133.0,Europe & Central Asia,64.645,5.66
Uzbekistan,1978,15148932.0,Europe & Central Asia,64.9,5.482
Uzbekistan,1979,15543520.0,Europe & Central Asia,65.175,5.3020000000000005
Uzbekistan,1980,15951899.0,Europe & Central Asia,65.472,5.127000000000001
Uzbekistan,1981,16375762.0,Europe & Central Asia,65.792,4.968
Uzbekistan,1982,16812955.0,Europe & Central Asia,66.12,4.829
Uzbekistan,1983,17260951.0,Europe & Central Asia,66.441,4.711
Uzbekistan,1984,17715706.0,Europe & Central Asia,66.736,4.6160000000000005
Uzbekistan,1985,18174143.0,Europe & Central Asia,66.975,4.539
Uzbekistan,1986,18634041.0,Europe & Central Asia,67.127,4.474
Uzbekistan,1987,19095670.0,Europe & Central Asia,67.179,4.413
Uzbekistan,1988,19561181.0,Europe & Central Asia,67.134,4.346
Uzbekistan,1989,20033912.0,Europe & Central Asia,67.006,4.269
Uzbekistan,1990,20515248.0,Europe & Central Asia,66.82600000000001,4.176
Uzbekistan,1991,21005364.0,Europe & Central Asia,66.635,4.062
Uzbekistan,1992,21500062.0,Europe & Central Asia,66.476,3.93
Uzbekistan,1993,21990917.0,Europe & Central Asia,66.37899999999999,3.784
Uzbekistan,1994,22466866.0,Europe & Central Asia,66.35600000000001,3.627
Uzbekistan,1995,22919357.0,Europe & Central Asia,66.408,3.463
Uzbekistan,1996,23347452.0,Europe & Central Asia,66.517,3.298
Uzbekistan,1997,23751722.0,Europe & Central Asia,66.65,3.137
Uzbekistan,1998,24127427.0,Europe & Central Asia,66.781,2.988
Uzbekistan,1999,24469439.0,Europe & Central Asia,66.899,2.855
Uzbekistan,2000,24775610.0,Europe & Central Asia,66.999,2.742
Uzbekistan,2001,25042537.0,Europe & Central Asia,67.08,2.654
Uzbekistan,2002,25275028.0,Europe & Central Asia,67.15100000000001,2.588
Uzbekistan,2003,25489492.0,Europe & Central Asia,67.222,2.542
Uzbekistan,2004,25708188.0,Europe & Central Asia,67.294,2.512
Uzbekistan,2005,25947414.0,Europe & Central Asia,67.37100000000001,2.4930000000000003
Uzbekistan,2006,26213729.0,Europe & Central Asia,67.455,2.4819999999999998
Uzbekistan,2007,26503833.0,Europe & Central Asia,67.547,2.471
Uzbekistan,2008,26811974.0,Europe & Central Asia,67.64699999999999,2.457
Uzbekistan,2009,27128063.0,Europe & Central Asia,67.756,2.437
Uzbekistan,2010,27444702.0,Europe & Central Asia,67.87100000000001,2.41
Uzbekistan,2011,27760267.0,Europe & Central Asia,67.993,2.377
Uzbekistan,2012,28077486.0,Europe & Central Asia,68.117,2.343
Uzbekistan,2013,28398155.0,Europe & Central Asia,68.241,2.309
Wallis et Futuna,1964,9174.0,East Asia & Pacific,,
Wallis et Futuna,1965,9224.0,East Asia & Pacific,,
Wallis et Futuna,1966,9206.0,East Asia & Pacific,,
Wallis et Futuna,1967,9133.0,East Asia & Pacific,,
Wallis et Futuna,1968,9026.0,East Asia & Pacific,,
Wallis et Futuna,1969,8921.0,East Asia & Pacific,,
Wallis et Futuna,1970,8841.0,East Asia & Pacific,,
Wallis et Futuna,1971,8792.0,East Asia & Pacific,,
Wallis et Futuna,1972,8775.0,East Asia & Pacific,,
Wallis et Futuna,1973,8809.0,East Asia & Pacific,,
Wallis et Futuna,1974,8919.0,East Asia & Pacific,,
Wallis et Futuna,1975,9118.0,East Asia & Pacific,,
Wallis et Futuna,1976,9412.0,East Asia & Pacific,,
Wallis et Futuna,1977,9793.0,East Asia & Pacific,,
Wallis et Futuna,1978,10240.0,East Asia & Pacific,,
Wallis et Futuna,1979,10728.0,East Asia & Pacific,,
Wallis et Futuna,1980,11232.0,East Asia & Pacific,,
Wallis et Futuna,1981,11751.0,East Asia & Pacific,,
Wallis et Futuna,1982,12278.0,East Asia & Pacific,,
Wallis et Futuna,1983,12778.0,East Asia & Pacific,,
Wallis et Futuna,1984,13207.0,East Asia & Pacific,,
Wallis et Futuna,1985,13534.0,East Asia & Pacific,,
Wallis et Futuna,1986,13742.0,East Asia & Pacific,,
Wallis et Futuna,1987,13843.0,East Asia & Pacific,,
Wallis et Futuna,1988,13869.0,East Asia & Pacific,,
Wallis et Futuna,1989,13870.0,East Asia & Pacific,,
Wallis et Futuna,1990,13882.0,East Asia & Pacific,,
Wallis et Futuna,1991,13914.0,East Asia & Pacific,,
Wallis et Futuna,1992,13957.0,East Asia & Pacific,,
Wallis et Futuna,1993,14013.0,East Asia & Pacific,,
Wallis et Futuna,1994,14077.0,East Asia & Pacific,,
Wallis et Futuna,1995,14146.0,East Asia & Pacific,,
Wallis et Futuna,1996,14224.0,East Asia & Pacific,,
Wallis et Futuna,1997,14311.0,East Asia & Pacific,,
Wallis et Futuna,1998,14396.0,East Asia & Pacific,,
Wallis et Futuna,1999,14462.0,East Asia & Pacific,,
